_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,ground_truth,object,pattern,relation,seed_relation,sent_id,sentence,term1,term2
859815433,1/11/2016 17:58:09,1855971104,1/11/2016 17:57:36,false,instagc,0.9581,35062592,USA,MA,Holyoke,76.127.229.138,0,13,2,14,CHARLES GWATHMEY,N.C.,per:origin,per:origin,born,N/A,0,13,2,14,correct,N.C.,SF13_ENG_048,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_POS_893,"Charles Gwathmey was born on June 19 , 1938 , in Charlotte , N.C. , and was reared both there and in New York City .",Charles Gwathmey,N.C.
859815433,1/11/2016 18:10:15,1855977570,1/11/2016 18:08:08,false,instagc,0.9231,32352104,USA,ME,Bangor,74.75.57.106,0,13,2,14,CHARLES GWATHMEY,N.C.,per:places_of_residence,per:places_of_residence,CHARLES GWATHMEY was born Charlotte N.C.,N/A,0,13,2,14,correct,N.C.,SF13_ENG_048,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_POS_893,"Charles Gwathmey was born on June 19 , 1938 , in Charlotte , N.C. , and was reared both there and in New York City .",Charles Gwathmey,N.C.
859815433,1/11/2016 18:11:45,1855978448,1/11/2016 18:10:56,false,clixsense,0.944,6340330,USA,NY,Fort Plain,67.248.115.112,0,13,2,14,CHARLES GWATHMEY,N.C.,per:origin,per:origin,CHARLES GWATHMEY born in N.C.,N/A,0,13,2,14,correct,N.C.,SF13_ENG_048,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_POS_893,"Charles Gwathmey was born on June 19 , 1938 , in Charlotte , N.C. , and was reared both there and in New York City .",Charles Gwathmey,N.C.
859815433,1/11/2016 18:12:13,1855978742,1/11/2016 18:11:49,false,prodege,0.9441,4316379,CAN,ON,Windsor,206.47.90.133,0,13,2,14,CHARLES GWATHMEY,N.C.,per:place_of_birth,per:place_of_birth,born,N/A,0,13,2,14,correct,N.C.,SF13_ENG_048,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_POS_893,"Charles Gwathmey was born on June 19 , 1938 , in Charlotte , N.C. , and was reared both there and in New York City .",Charles Gwathmey,N.C.
859815435,1/11/2016 21:54:01,1856182363,1/11/2016 21:53:48,false,prizerebel,0.9331,35607359,USA,GA,Savannah,69.41.96.199,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/11/2016 22:34:08,1856208267,1/11/2016 22:33:30,false,neodev,0.9646,11460728,CAN,BC,Burnaby,70.79.16.165,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,ORLANDO ZAPATA died in HAVANA,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/11/2016 22:41:38,1856215174,1/11/2016 22:41:17,false,gifthunterclub,0.9648,33274628,GBR,G7,Kingston Upon Thames,77.96.118.137,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/11/2016 23:05:07,1856233587,1/11/2016 23:03:39,false,instagc,0.9755,18531561,CAN,ON,Mississauga,99.229.95.165,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died in a HAVANA hospital,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/11/2016 23:05:44,1856234468,1/11/2016 23:05:21,false,prodege,0.9391,31708939,USA,CA,Hacienda Heights,75.82.19.169,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died Tuesday,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 00:09:10,1856269629,1/12/2016 00:08:09,false,clixsense,0.9646,6344072,CAN,BC,Burnaby,172.218.166.58,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,ORLANDO ZAPATA died in HAVANA,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 00:37:59,1856281841,1/12/2016 00:37:21,false,clixsense,0.97,6574449,USA,NY,Lockport,69.204.7.114,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,ORLANDO ZAPATA died in HAVANA,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 00:38:43,1856282184,1/12/2016 00:38:14,false,elite,0.9544,32173500,GBR,M5,Southend-on-sea,90.194.126.146,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died in,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 00:42:35,1856284038,1/12/2016 00:42:16,false,prodege,0.9646,24403612,USA,MI,Royal Oak,198.208.251.23,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,ORLANDO ZAPATA died in HAVANA,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 00:59:53,1856293000,1/12/2016 00:59:20,false,clixsense,0.9667,20512953,USA,CA,Suisun City,76.232.182.5,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died in,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 01:23:46,1856312777,1/12/2016 01:22:30,false,prodege,0.9693,18972023,GBR,"","",87.114.32.232,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 01:27:56,1856317349,1/12/2016 01:27:18,false,prodege,0.9729,6309240,USA,CA,Rancho Cucamonga,70.209.196.158,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died Tuesday,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 02:06:04,1856359474,1/12/2016 02:04:07,false,neodev,0.9742,11257883,CAN,BC,Vancouver,24.87.158.158,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died Tuesday in a HAVANA hospital,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 03:05:44,1856431265,1/12/2016 03:03:15,false,clixsense,0.9749,21875134,GBR,"","",87.114.181.2,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death,per:place_of_death,died in,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815435,1/12/2016 03:32:42,1856486521,1/12/2016 03:32:15,false,instagc,0.9418,31184650,USA,IA,Mason City,173.26.25.91,3,9,5,10,ORLANDO ZAPATA,HAVANA,per:place_of_death per:places_of_residence,"per:places_of_residence
per:place_of_death",Cuban ORLANDO ZAPATA in a HAVANA hospital,N/A,3,9,5,10,wrong,Havana,SF13_ENG_047,per:place_of_birth,per:stateorprovince_of_birth,CONTEXT_NEG_3123,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",Orlando Zapata,Havana
859815437,1/12/2016 16:46:44,1857326937,1/12/2016 16:45:57,false,prodege,0.981,3587109,CAN,NS,Baddeck,142.166.198.29,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,friend is not an option listed,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 17:01:26,1857352993,1/12/2016 17:00:23,false,clixsense,0.9845,11106820,USA,MA,Taunton,173.76.210.82,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,seibel knows of,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 17:28:53,1857400222,1/12/2016 17:26:35,false,elite,0.9661,30312592,CAN,ON,Sudbury,24.138.155.110,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,no relation,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 18:01:38,1857421065,1/12/2016 18:00:54,false,instagc,0.9703,33058612,USA,IL,Glenview,162.229.106.229,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,They were acquainted with each other,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 18:21:49,1857432717,1/12/2016 18:08:40,false,neodev,0.9406,29783446,GBR,"","",46.43.189.218,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,Seibel appeared with Pekar in November .Apparently related.,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 18:44:22,1857446202,1/12/2016 18:43:16,false,prodege,0.9632,25257275,CAN,BC,Coquitlam,70.68.58.9,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,Seibels husband knew Pekar,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 18:52:31,1857451649,1/12/2016 18:51:09,false,clixsense,0.9778,33115750,GBR,I3,Rochester,94.14.41.181,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,SEIBEL   acquainted  with  PEKAR,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 19:31:10,1857472088,1/12/2016 19:30:17,false,neodev,0.9714,14861092,GBR,J1,Northampton,90.199.155.70,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,not clear what relationship is,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 19:37:26,1857474699,1/12/2016 19:36:21,false,instagc,0.9732,22535866,GBR,M2,Solihull,82.36.153.115,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,they knew each other but no other link,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 20:56:03,1857529991,1/12/2016 20:54:59,false,zoombucks,0.9427,23804661,USA,WI,Milwaukee,99.13.50.71,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,siebel knows pekar,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 21:22:19,1857550119,1/12/2016 21:20:20,false,gifthulk,0.9581,18666417,USA,PA,Linesville,72.23.136.188,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,Seibel is an acquaintance of Pekar,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 21:36:30,1857555933,1/12/2016 21:34:38,false,prodege,1.0,29208173,USA,MA,Malden,65.96.153.143,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,seibel is a person who konw the other person pekar,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 21:56:28,1857562298,1/12/2016 21:36:05,false,neodev,0.9536,31079027,USA,CA,Burbank,23.19.26.250,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,"apparently pekar is a person who was related with seibel, but seibel didn't want pekar to keep on their phone conversations",0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/12/2016 22:00:07,1857563571,1/12/2016 21:59:19,false,prodege,0.9488,16101132,GBR,G1,Hounslow,5.66.95.255,0,11,1,12,SEIBEL,PEKAR,per:spouse,per:spouse,husband,N/A,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815437,1/13/2016 01:42:44,1857698687,1/13/2016 01:41:52,false,prodege,0.9589,10959404,USA,CA,Studio City,108.217.110.104,0,11,1,12,SEIBEL,PEKAR,NONE,NONE,N/A,are acquaintances,0,11,1,12,wrong,Seibel,SF13_ENG_018,per:children,per:parents,CONTEXT_NEG_1181,"Seibel , whose husband and three children also became acquainted with Pekar , said Brabner would abruptly pull Pekar out of their telephone conversations , and that she tried to interfere with a Brooklyn book-signing event at which Seibel appeared with Pekar in November .",Seibel,Pekar
859815440,1/11/2016 18:56:44,1856001614,1/11/2016 18:55:45,false,prodege,0.9597,34650780,GBR,D4,Crediton,81.154.40.160,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,VITALY GINZBURG worked on the BOMB,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 19:09:38,1856009704,1/11/2016 18:58:40,false,instagc,0.9475,34928865,USA,MN,Minneapolis,198.74.7.128,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,ginzburg is one of the inventors of the bomb,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 19:48:37,1856035570,1/11/2016 19:48:07,false,neodev,0.9449,33984573,USA,FL,Naples,216.177.204.121,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,creator,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 19:56:02,1856040871,1/11/2016 19:55:17,false,bitcoinget,0.9534,28503763,USA,CA,San Francisco,107.217.186.64,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,he built the bomb,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 20:17:57,1856057187,1/11/2016 20:17:25,false,clixsense,0.9412,23585686,GBR,H9,London,86.191.104.27,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,One of the inventors,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 20:18:52,1856058648,1/11/2016 20:18:05,false,clixsense,0.8919,8973353,USA,OR,Tillamook,66.189.150.210,0,16,2,17,VITALY GINZBURG,BOMB,org:founded_by,org:founded_by,VITALY GINZBURG BOMB died Moscow,N/A,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 21:14:19,1856141179,1/11/2016 21:13:47,false,elite,0.8715,32363453,GBR,"","",178.79.176.78,0,16,2,17,VITALY GINZBURG,BOMB,org:alternate_names per:charges org:founded_by per:origin per:place_of_death,"org:alternate_names
org:founded_by
per:charges
per:place_of_death
per:origin",winning physicist fathers died,N/A,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 21:25:48,1856155260,1/11/2016 21:25:17,false,clixsense,0.9436,19638651,USA,SC,Myrtle Beach,174.107.64.29,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,VITALY GINZBURG IS A PERSON WHO INVENTED THE BOMB,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 21:53:21,1856182050,1/11/2016 21:52:12,false,prizerebel,0.9331,35607359,USA,GA,Savannah,69.41.96.199,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,Ginzburg helped create the hydrogen bomb.,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 22:29:57,1856203908,1/11/2016 22:28:38,false,neodev,0.9646,11460728,CAN,BC,Burnaby,70.79.16.165,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,he helped develop the bomb and there doesn't appear to be an appropriate description on this list,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 22:40:33,1856214292,1/11/2016 22:39:27,false,gifthunterclub,0.9648,33274628,GBR,G7,Kingston Upon Thames,77.96.118.137,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,VITALY GINZBURG created a bomb,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 23:02:30,1856230187,1/11/2016 23:01:32,false,instagc,0.9755,18531561,CAN,ON,Mississauga,99.229.95.165,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,"A physicist and one of the ""fathers"" of the hydrogen bomb.",0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/11/2016 23:04:15,1856232462,1/11/2016 23:03:13,false,prodege,0.9391,31708939,USA,CA,Hacienda Heights,75.82.19.169,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,Vitaly Ginzburg invented the Soviet Hydrogen Bomb,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/12/2016 00:05:38,1856267587,1/12/2016 00:04:14,false,clixsense,0.9646,6344072,CAN,BC,Burnaby,172.218.166.58,0,16,2,17,VITALY GINZBURG,BOMB,NONE,NONE,N/A,Vital Ginzburg invented the Bomb.,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815440,1/12/2016 00:36:42,1856281209,1/12/2016 00:35:49,false,elite,0.9544,32173500,GBR,M5,Southend-on-sea,90.194.126.146,0,16,2,17,VITALY GINZBURG,BOMB,per:children,per:children,fathers of,N/A,0,16,2,17,wrong,bomb,SF13_ENG_033,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_2008,"Vitaly Ginzburg , a Nobel-prize winning Russian physicist and one of the fathers of Soviet hydrogen bomb , has died in Moscow .",Vitaly Ginzburg,bomb
859815443,1/12/2016 10:26:05,1857075064,1/12/2016 10:25:33,false,bitcoinget,0.9784,31256687,USA,NY,Brooklyn,24.146.181.193,12,0,13,2,ARCANDOR,THOMAS COOK,NONE,NONE,N/A,he works there,12,0,13,2,wrong,Thomas Cook,SF13_ENG_091,org:founded_by,org:founded_by,CONTEXT_NEG_4213,"Thomas Cook , meanwhile , has been insulated from the turmoil at Arcandor , and jobs there are not believed to be at risk .",Arcandor,Thomas Cook
859815443,1/12/2016 10:50:54,1857089385,1/12/2016 10:49:52,false,elite,0.9736,30782237,GBR,H9,London,164.143.240.33,12,0,13,2,ARCANDOR,THOMAS COOK,NONE,NONE,N/A,no  relation,12,0,13,2,wrong,Thomas Cook,SF13_ENG_091,org:founded_by,org:founded_by,CONTEXT_NEG_4213,"Thomas Cook , meanwhile , has been insulated from the turmoil at Arcandor , and jobs there are not believed to be at risk .",Arcandor,Thomas Cook
859815443,1/12/2016 12:25:28,1857137498,1/12/2016 12:24:26,false,zoombucks,0.9716,7385617,CAN,ON,North Bay,192.186.81.178,12,0,13,2,ARCANDOR,THOMAS COOK,NONE,NONE,N/A,No connections between suggested terms.,12,0,13,2,wrong,Thomas Cook,SF13_ENG_091,org:founded_by,org:founded_by,CONTEXT_NEG_4213,"Thomas Cook , meanwhile , has been insulated from the turmoil at Arcandor , and jobs there are not believed to be at risk .",Arcandor,Thomas Cook
